artigoEmPeriodico	Andre Luis Silva da Silva	2016	2447-6099		RELAÇÕES ENTRE CONCEPÇÕES TEÓRICAS E APLICAÇÕES METODOLÓGICAS DA PESQUISA NO AMBIENTE ESCOLAR DE PROFESSORES DA EDUCAÇÃO BÁSICA DE ENSINO	Revista Debates em Ensino de Química - REDEQUIM	SILVA, E. R. A. ; SILVA, A. L. S. ; MOURA, P. R. G. ; COCCO, I. R.	B5	REVISTA DEBATES EM ENSINO DE QUÍMICA
artigoEmPeriodico	Andre Luis Silva da Silva	2016	2358-6036		ARTICULAÇÃO ENTRE ALFABETIZAÇÃO CIENTÍFICA, RESOLUÇÃO DE PROBLEMAS E PESQUISA ORIENTADA E MAPAS CONCEITUAIS COMO RECURSOS DIDÁTICOS QUALIFICADORES AO ENSINO (DE CIÊNCIAS)	REVINT - Revista Interdisciplinar de Ensino, Pesquisa e Extensão	SILVA, A. L. S.; CARVALHO, G. S. ; MOURA, P. R. G.	C	REVISTA INTERDISCIPLINAR
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2018		HISTÓRIA E FILOSOFIA DA CIÊNCIA NO ENSINO DA QUÍMICA NA EDUCAÇÃO BÁSICA: POSSIBILIDADES DE APRENDIZAGEM SIGNIFICATIVA	38° EDEQ - Encontro de Debates sobre o Ensino de Química	VALDEZ, A. ; SILVA, A. L. S.	Qualis nao identificado	38° EDEQ - Encontro de Debates sobre o Ensino de Química
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2017		UMA PERSPECTIVA DINÂMICA E EVOLUTIVA DA HISTÓRIA DA CIÊNCIA: DA TEORIA DO FLOGÍSTICO AO CALÓRICO DE LAVOISIER	I Encontro Regional de Ensino de Ciências	MACHADO, S. F. R. ; SILVA, A. L. S. ; Moura, P.R.G ; PINO, J. C.	Qualis nao identificado	I Encontro Regional de Ensino de Ciências
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		A UTILIZAÇÃO DE MAPAS CONCEITUAIS COMO ESTRATÉGIA DE AUXÍLIO AOS PROCESSOS DE ENSINO E APRENDIZAGEM	XVIII Encontro Nacional de Ensino de Química - XVIII ENEQ	SILVA, A. L. S.; GOI, M. E. J. ; ELLENSOHN, R. M.	Qualis nao identificado	XVIII Encontro Nacional de Ensino de Química - XVIII ENEQ
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		HISTÓRIA DA CIÊNCIA: PRINCIPAIS CONCEPÇÕES PRÉ-ATOMÍSTICA E ATOMÍSTICA DE MATÉRIA NA GRÉCIA ANTIGA	XVIII Encontro Nacional de Ensino de Química - XVIII ENEQ	SILVA, A. L. S.; MACHADO, S. F. R. ; MOURA, P. R. G. ; PINO, J. C.	Qualis nao identificado	XVIII Encontro Nacional de Ensino de Química - XVIII ENEQ
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		PERSPECTIVAS DE UTILIZAÇÃO DE FUNDAMENTOS CONCEITUAIS E PROCEDIMENTAIS DA TEORIA DA APRENDIZAGEM SIGNIFICATIVA NO CONTEXTO ESCOLAR (DE QUÍMICA)	36° EDEQ - Encontro de Debates Sobre o Ensino de Química	SILVA, A. L. S.; MOURA, P. R. G.	Qualis nao identificado	36° EDEQ - Encontro de Debates Sobre o Ensino de Química
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		ANÁLISE TEXTUAL DISCURSIVA COMO FERRAMENTA NA INVESTIGAÇÃO TEMÁTICA	36° EDEQ - Encontro de Debates Sobre o Ensino de Química	SILVA, A. L. S.; MACHADO, D. S. ; HARTMAN, A. M.	Qualis nao identificado	36° EDEQ - Encontro de Debates Sobre o Ensino de Química
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		A HISTÓRIA DA QUÍMICA NO CONTEXTO DA SÍNTESE DA AMÔNIA PELO PROCESSO HABER-BOSH	36° EDEQ - Encontro de Debates Sobre o Ensino de Química	SILVA, A. L. S.; MACHADO, S. F. R. ; MACHADO, D. S. ; MOURA, P. R. G. ; PINO, J. C.	Qualis nao identificado	36° EDEQ - Encontro de Debates Sobre o Ensino de Química
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		PRODUÇÃO DO BIOQUEROSENE ATRAVÉS DA DESTILAÇÃO DO BIODIESEL OBTIDO PELA TRANSESTERIFICAÇÃO DO ÓLEO COMESTÍVEL USADO PARA O DESENVOLVIMENTO ECONÔMICO SUSTENTÁVEL	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO	SILVA, A. L. S	Qualis nao identificado	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		EXTRAÇÃO DA ESSÊNCIA DO D-LIMONENO PARA PRODUÇÃO DE TINTA À BASE DE POLIESTIRENO EXPANDIDO PARA O DESENVOLVIMENTO ECONÔMICO SUSTENTÁVEL	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO	SILVA, A. L. S	Qualis nao identificado	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		RECICLAGEM DO ÓLEO COMESTÍVEL USADO NA FABRICAÇÃO DO SABÃO LÍQUIDO COM ÊNFASE NA ECONOMIA SOLIDÁRIA	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO	SILVA, A. L. S	Qualis nao identificado	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO
trabalhoCompletoEmCongresso	Andre Luis Silva da Silva	2016		RECICLAGEM DAS SACOLAS PLÁSTICAS NA FABRICAÇÃO DA CERA COM ÊNFASE NA ECONOMIA SOLIDÁRIA	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO	SILVA, A. L. S	Qualis nao identificado	XXI SEMINÁRIO INTERINSTITUCIONAL DE ENSINO
resumoExpandidoEmCongresso	Andre Luis Silva da Silva	2018	CONCEPÇÕES DE ESTUDANTES CONCLUINTES DA EDUCAÇÃO BÁSICA SOBRE A EXPERIMENTAÇÃO EM QUÍMICA: ATIVIDADE EXPERIMENTAL PROBLEMATIZADA	10° SIEPE - Salão Internacional de Ensino, Pesquisa e Extensão, 2018, Santana do Livramento/RS. Anais do 10° SIEPE - Salão Internacional de Ensino, Pesquisa e Extensão	PEREIRA, S. M. ; SARTORI, P. H. S. ; OLIVEIRA, M. T. ; OLIVEIRA, J. M. M. ; VALDEZ, A. ; SILVA, A. L. S.	Qualis nao identificado	10° SIEPE - Salão Internacional de Ensino, Pesquisa e Extensão, 2018, Santana do Livramento/RS. Anais do 10° SIEPE - Salão Internacional de Ensino, Pesquisa e Extensão
